file_name,Te,logg,MH,alpha
Kurucz2003all_fm10t25000g40k2odfnew.fl.phot.dat,25000,4.0,-1.0,0.0
Kurucz2003all_fm05t25000g40k2odfnew.fl.phot.dat,25000,4.0,-0.5,0.0
Kurucz2003all_fp00t25000g40k2odfnew.fl.phot.dat,25000,4.0,0.0,0.0
Kurucz2003all_fp02t25000g40k2odfnew.fl.phot.dat,25000,4.0,0.2,0.0
Kurucz2003all_fp05t25000g40k2odfnew.fl.phot.dat,25000,4.0,0.5,0.0
Kurucz2003all_fm25t25000g45k2odfnew.fl.phot.dat,25000,4.5,-2.5,0.0
Kurucz2003all_fm20t25000g45k2odfnew.fl.phot.dat,25000,4.5,-2.0,0.0
Kurucz2003all_fm15t25000g45k2odfnew.fl.phot.dat,25000,4.5,-1.5,0.0
Kurucz2003all_fm10t25000g45k2odfnew.fl.phot.dat,25000,4.5,-1.0,0.0
Kurucz2003all_fm05t25000g45k2odfnew.fl.phot.dat,25000,4.5,-0.5,0.0
Kurucz2003all_fp00t25000g45k2odfnew.fl.phot.dat,25000,4.5,0.0,0.0
Kurucz2003all_fp02t25000g45k2odfnew.fl.phot.dat,25000,4.5,0.2,0.0
Kurucz2003all_fp05t25000g45k2odfnew.fl.phot.dat,25000,4.5,0.5,0.0
Kurucz2003all_fm25t25000g50k2odfnew.fl.phot.dat,25000,5.0,-2.5,0.0
Kurucz2003all_fm20t25000g50k2odfnew.fl.phot.dat,25000,5.0,-2.0,0.0
Kurucz2003all_fm15t25000g50k2odfnew.fl.phot.dat,25000,5.0,-1.5,0.0
Kurucz2003all_fm10t25000g50k2odfnew.fl.phot.dat,25000,5.0,-1.0,0.0
Kurucz2003all_fm05t25000g50k2odfnew.fl.phot.dat,25000,5.0,-0.5,0.0
Kurucz2003all_fp00t25000g50k2odfnew.fl.phot.dat,25000,5.0,0.0,0.0
Kurucz2003all_fp02t25000g50k2odfnew.fl.phot.dat,25000,5.0,0.2,0.0
Kurucz2003all_fp05t25000g50k2odfnew.fl.phot.dat,25000,5.0,0.5,0.0
Kurucz2003all_fm25t26000g30k2odfnew.fl.phot.dat,26000,3.0,-2.5,0.0
Kurucz2003all_fm20t26000g30k2odfnew.fl.phot.dat,26000,3.0,-2.0,0.0
Kurucz2003all_fm15t26000g30k2odfnew.fl.phot.dat,26000,3.0,-1.5,0.0
Kurucz2003all_fm10t26000g30k2odfnew.fl.phot.dat,26000,3.0,-1.0,0.0
Kurucz2003all_fm05t26000g30k2odfnew.fl.phot.dat,26000,3.0,-0.5,0.0
Kurucz2003all_fp00t26000g30k2odfnew.fl.phot.dat,26000,3.0,0.0,0.0
Kurucz2003all_fp02t26000g30k2odfnew.fl.phot.dat,26000,3.0,0.2,0.0
Kurucz2003all_fp05t26000g30k2odfnew.fl.phot.dat,26000,3.0,0.5,0.0
Kurucz2003all_fm25t26000g35k2odfnew.fl.phot.dat,26000,3.5,-2.5,0.0
Kurucz2003all_fm20t26000g35k2odfnew.fl.phot.dat,26000,3.5,-2.0,0.0
Kurucz2003all_fm15t26000g35k2odfnew.fl.phot.dat,26000,3.5,-1.5,0.0
Kurucz2003all_fm10t26000g35k2odfnew.fl.phot.dat,26000,3.5,-1.0,0.0
Kurucz2003all_fm05t26000g35k2odfnew.fl.phot.dat,26000,3.5,-0.5,0.0
Kurucz2003all_fp00t26000g35k2odfnew.fl.phot.dat,26000,3.5,0.0,0.0
Kurucz2003all_fp02t26000g35k2odfnew.fl.phot.dat,26000,3.5,0.2,0.0
Kurucz2003all_fp05t26000g35k2odfnew.fl.phot.dat,26000,3.5,0.5,0.0
Kurucz2003all_fm25t26000g40k2odfnew.fl.phot.dat,26000,4.0,-2.5,0.0
Kurucz2003all_fm20t26000g40k2odfnew.fl.phot.dat,26000,4.0,-2.0,0.0
Kurucz2003all_fm15t26000g40k2odfnew.fl.phot.dat,26000,4.0,-1.5,0.0
Kurucz2003all_fm10t26000g40k2odfnew.fl.phot.dat,26000,4.0,-1.0,0.0
Kurucz2003all_fm05t26000g40k2odfnew.fl.phot.dat,26000,4.0,-0.5,0.0
Kurucz2003all_fp00t26000g40k2odfnew.fl.phot.dat,26000,4.0,0.0,0.0
Kurucz2003all_fp02t26000g40k2odfnew.fl.phot.dat,26000,4.0,0.2,0.0
Kurucz2003all_fp05t26000g40k2odfnew.fl.phot.dat,26000,4.0,0.5,0.0
Kurucz2003all_fm25t26000g45k2odfnew.fl.phot.dat,26000,4.5,-2.5,0.0
Kurucz2003all_fm20t26000g45k2odfnew.fl.phot.dat,26000,4.5,-2.0,0.0
Kurucz2003all_fm15t26000g45k2odfnew.fl.phot.dat,26000,4.5,-1.5,0.0
Kurucz2003all_fm10t26000g45k2odfnew.fl.phot.dat,26000,4.5,-1.0,0.0
Kurucz2003all_fm05t26000g45k2odfnew.fl.phot.dat,26000,4.5,-0.5,0.0
Kurucz2003all_fp00t26000g45k2odfnew.fl.phot.dat,26000,4.5,0.0,0.0
Kurucz2003all_fp02t26000g45k2odfnew.fl.phot.dat,26000,4.5,0.2,0.0
Kurucz2003all_fp05t26000g45k2odfnew.fl.phot.dat,26000,4.5,0.5,0.0
Kurucz2003all_fm25t26000g50k2odfnew.fl.phot.dat,26000,5.0,-2.5,0.0
Kurucz2003all_fm20t26000g50k2odfnew.fl.phot.dat,26000,5.0,-2.0,0.0
Kurucz2003all_fm15t26000g50k2odfnew.fl.phot.dat,26000,5.0,-1.5,0.0
Kurucz2003all_fm10t26000g50k2odfnew.fl.phot.dat,26000,5.0,-1.0,0.0
Kurucz2003all_fm05t26000g50k2odfnew.fl.phot.dat,26000,5.0,-0.5,0.0
Kurucz2003all_fp00t26000g50k2odfnew.fl.phot.dat,26000,5.0,0.0,0.0
Kurucz2003all_fp02t26000g50k2odfnew.fl.phot.dat,26000,5.0,0.2,0.0
Kurucz2003all_fp05t26000g50k2odfnew.fl.phot.dat,26000,5.0,0.5,0.0
Kurucz2003all_fm25t27000g35k2odfnew.fl.phot.dat,27000,3.5,-2.5,0.0
Kurucz2003all_fm20t27000g35k2odfnew.fl.phot.dat,27000,3.5,-2.0,0.0
Kurucz2003all_fm15t27000g35k2odfnew.fl.phot.dat,27000,3.5,-1.5,0.0
Kurucz2003all_fm10t27000g35k2odfnew.fl.phot.dat,27000,3.5,-1.0,0.0
Kurucz2003all_fm05t27000g35k2odfnew.fl.phot.dat,27000,3.5,-0.5,0.0
Kurucz2003all_fp00t27000g35k2odfnew.fl.phot.dat,27000,3.5,0.0,0.0
Kurucz2003all_fp02t27000g35k2odfnew.fl.phot.dat,27000,3.5,0.2,0.0
Kurucz2003all_fp05t27000g35k2odfnew.fl.phot.dat,27000,3.5,0.5,0.0
Kurucz2003all_fm25t27000g40k2odfnew.fl.phot.dat,27000,4.0,-2.5,0.0
Kurucz2003all_fm20t27000g40k2odfnew.fl.phot.dat,27000,4.0,-2.0,0.0
Kurucz2003all_fm15t27000g40k2odfnew.fl.phot.dat,27000,4.0,-1.5,0.0
Kurucz2003all_fm10t27000g40k2odfnew.fl.phot.dat,27000,4.0,-1.0,0.0
Kurucz2003all_fm05t27000g40k2odfnew.fl.phot.dat,27000,4.0,-0.5,0.0
Kurucz2003all_fp00t27000g40k2odfnew.fl.phot.dat,27000,4.0,0.0,0.0
Kurucz2003all_fp02t27000g40k2odfnew.fl.phot.dat,27000,4.0,0.2,0.0
Kurucz2003all_fp05t27000g40k2odfnew.fl.phot.dat,27000,4.0,0.5,0.0
Kurucz2003all_fm25t27000g45k2odfnew.fl.phot.dat,27000,4.5,-2.5,0.0
Kurucz2003all_fm20t27000g45k2odfnew.fl.phot.dat,27000,4.5,-2.0,0.0
Kurucz2003all_fm15t27000g45k2odfnew.fl.phot.dat,27000,4.5,-1.5,0.0
Kurucz2003all_fm10t27000g45k2odfnew.fl.phot.dat,27000,4.5,-1.0,0.0
Kurucz2003all_fm05t27000g45k2odfnew.fl.phot.dat,27000,4.5,-0.5,0.0
Kurucz2003all_fp00t27000g45k2odfnew.fl.phot.dat,27000,4.5,0.0,0.0
Kurucz2003all_fp02t27000g45k2odfnew.fl.phot.dat,27000,4.5,0.2,0.0
Kurucz2003all_fp05t27000g45k2odfnew.fl.phot.dat,27000,4.5,0.5,0.0
Kurucz2003all_fm25t27000g50k2odfnew.fl.phot.dat,27000,5.0,-2.5,0.0
Kurucz2003all_fm20t27000g50k2odfnew.fl.phot.dat,27000,5.0,-2.0,0.0
Kurucz2003all_fm15t27000g50k2odfnew.fl.phot.dat,27000,5.0,-1.5,0.0
Kurucz2003all_fm10t27000g50k2odfnew.fl.phot.dat,27000,5.0,-1.0,0.0
Kurucz2003all_fm05t27000g50k2odfnew.fl.phot.dat,27000,5.0,-0.5,0.0
Kurucz2003all_fp00t27000g50k2odfnew.fl.phot.dat,27000,5.0,0.0,0.0
Kurucz2003all_fp02t27000g50k2odfnew.fl.phot.dat,27000,5.0,0.2,0.0
Kurucz2003all_fp05t27000g50k2odfnew.fl.phot.dat,27000,5.0,0.5,0.0
Kurucz2003all_fm25t28000g35k2odfnew.fl.phot.dat,28000,3.5,-2.5,0.0
Kurucz2003all_fm20t28000g35k2odfnew.fl.phot.dat,28000,3.5,-2.0,0.0
Kurucz2003all_fm15t28000g35k2odfnew.fl.phot.dat,28000,3.5,-1.5,0.0
Kurucz2003all_fm10t28000g35k2odfnew.fl.phot.dat,28000,3.5,-1.0,0.0
Kurucz2003all_fm05t28000g35k2odfnew.fl.phot.dat,28000,3.5,-0.5,0.0
Kurucz2003all_fp00t28000g35k2odfnew.fl.phot.dat,28000,3.5,0.0,0.0
Kurucz2003all_fp02t28000g35k2odfnew.fl.phot.dat,28000,3.5,0.2,0.0
Kurucz2003all_fp05t28000g35k2odfnew.fl.phot.dat,28000,3.5,0.5,0.0
Kurucz2003all_fm25t28000g40k2odfnew.fl.phot.dat,28000,4.0,-2.5,0.0
Kurucz2003all_fm20t28000g40k2odfnew.fl.phot.dat,28000,4.0,-2.0,0.0
Kurucz2003all_fm15t28000g40k2odfnew.fl.phot.dat,28000,4.0,-1.5,0.0
Kurucz2003all_fm10t28000g40k2odfnew.fl.phot.dat,28000,4.0,-1.0,0.0
Kurucz2003all_fm05t28000g40k2odfnew.fl.phot.dat,28000,4.0,-0.5,0.0
Kurucz2003all_fp00t28000g40k2odfnew.fl.phot.dat,28000,4.0,0.0,0.0
Kurucz2003all_fp02t28000g40k2odfnew.fl.phot.dat,28000,4.0,0.2,0.0
Kurucz2003all_fp05t28000g40k2odfnew.fl.phot.dat,28000,4.0,0.5,0.0
Kurucz2003all_fm25t28000g45k2odfnew.fl.phot.dat,28000,4.5,-2.5,0.0
Kurucz2003all_fm20t28000g45k2odfnew.fl.phot.dat,28000,4.5,-2.0,0.0
Kurucz2003all_fm15t28000g45k2odfnew.fl.phot.dat,28000,4.5,-1.5,0.0
Kurucz2003all_fm10t28000g45k2odfnew.fl.phot.dat,28000,4.5,-1.0,0.0
Kurucz2003all_fm05t28000g45k2odfnew.fl.phot.dat,28000,4.5,-0.5,0.0
Kurucz2003all_fp00t28000g45k2odfnew.fl.phot.dat,28000,4.5,0.0,0.0
Kurucz2003all_fp02t28000g45k2odfnew.fl.phot.dat,28000,4.5,0.2,0.0
Kurucz2003all_fp05t28000g45k2odfnew.fl.phot.dat,28000,4.5,0.5,0.0
Kurucz2003all_fm25t28000g50k2odfnew.fl.phot.dat,28000,5.0,-2.5,0.0
Kurucz2003all_fm20t28000g50k2odfnew.fl.phot.dat,28000,5.0,-2.0,0.0
Kurucz2003all_fm15t28000g50k2odfnew.fl.phot.dat,28000,5.0,-1.5,0.0
Kurucz2003all_fm10t28000g50k2odfnew.fl.phot.dat,28000,5.0,-1.0,0.0
Kurucz2003all_fm05t28000g50k2odfnew.fl.phot.dat,28000,5.0,-0.5,0.0
Kurucz2003all_fp00t28000g50k2odfnew.fl.phot.dat,28000,5.0,0.0,0.0
Kurucz2003all_fp02t28000g50k2odfnew.fl.phot.dat,28000,5.0,0.2,0.0
Kurucz2003all_fp05t28000g50k2odfnew.fl.phot.dat,28000,5.0,0.5,0.0
Kurucz2003all_fm25t29000g35k2odfnew.fl.phot.dat,29000,3.5,-2.5,0.0
Kurucz2003all_fm20t29000g35k2odfnew.fl.phot.dat,29000,3.5,-2.0,0.0
Kurucz2003all_fm15t29000g35k2odfnew.fl.phot.dat,29000,3.5,-1.5,0.0
Kurucz2003all_fm10t29000g35k2odfnew.fl.phot.dat,29000,3.5,-1.0,0.0
Kurucz2003all_fm05t29000g35k2odfnew.fl.phot.dat,29000,3.5,-0.5,0.0
Kurucz2003all_fp00t29000g35k2odfnew.fl.phot.dat,29000,3.5,0.0,0.0
Kurucz2003all_fp02t29000g35k2odfnew.fl.phot.dat,29000,3.5,0.2,0.0
Kurucz2003all_fp05t29000g35k2odfnew.fl.phot.dat,29000,3.5,0.5,0.0
Kurucz2003all_fm25t29000g40k2odfnew.fl.phot.dat,29000,4.0,-2.5,0.0
Kurucz2003all_fm20t29000g40k2odfnew.fl.phot.dat,29000,4.0,-2.0,0.0
Kurucz2003all_fm15t29000g40k2odfnew.fl.phot.dat,29000,4.0,-1.5,0.0
Kurucz2003all_fm10t29000g40k2odfnew.fl.phot.dat,29000,4.0,-1.0,0.0
Kurucz2003all_fm05t29000g40k2odfnew.fl.phot.dat,29000,4.0,-0.5,0.0
Kurucz2003all_fp00t29000g40k2odfnew.fl.phot.dat,29000,4.0,0.0,0.0
Kurucz2003all_fp02t29000g40k2odfnew.fl.phot.dat,29000,4.0,0.2,0.0
Kurucz2003all_fp05t29000g40k2odfnew.fl.phot.dat,29000,4.0,0.5,0.0
Kurucz2003all_fm25t29000g45k2odfnew.fl.phot.dat,29000,4.5,-2.5,0.0
Kurucz2003all_fm20t29000g45k2odfnew.fl.phot.dat,29000,4.5,-2.0,0.0
Kurucz2003all_fm15t29000g45k2odfnew.fl.phot.dat,29000,4.5,-1.5,0.0
Kurucz2003all_fm10t29000g45k2odfnew.fl.phot.dat,29000,4.5,-1.0,0.0
Kurucz2003all_fm05t29000g45k2odfnew.fl.phot.dat,29000,4.5,-0.5,0.0
Kurucz2003all_fp00t29000g45k2odfnew.fl.phot.dat,29000,4.5,0.0,0.0
Kurucz2003all_fp02t29000g45k2odfnew.fl.phot.dat,29000,4.5,0.2,0.0
Kurucz2003all_fp05t29000g45k2odfnew.fl.phot.dat,29000,4.5,0.5,0.0
Kurucz2003all_fm25t29000g50k2odfnew.fl.phot.dat,29000,5.0,-2.5,0.0
Kurucz2003all_fm20t29000g50k2odfnew.fl.phot.dat,29000,5.0,-2.0,0.0
Kurucz2003all_fm15t29000g50k2odfnew.fl.phot.dat,29000,5.0,-1.5,0.0
Kurucz2003all_fm10t29000g50k2odfnew.fl.phot.dat,29000,5.0,-1.0,0.0
Kurucz2003all_fm05t29000g50k2odfnew.fl.phot.dat,29000,5.0,-0.5,0.0
Kurucz2003all_fp00t29000g50k2odfnew.fl.phot.dat,29000,5.0,0.0,0.0
Kurucz2003all_fp02t29000g50k2odfnew.fl.phot.dat,29000,5.0,0.2,0.0
Kurucz2003all_fp05t29000g50k2odfnew.fl.phot.dat,29000,5.0,0.5,0.0
Kurucz2003all_fm25t30000g35k2odfnew.fl.phot.dat,30000,3.5,-2.5,0.0
Kurucz2003all_fm20t30000g35k2odfnew.fl.phot.dat,30000,3.5,-2.0,0.0
Kurucz2003all_fm15t30000g35k2odfnew.fl.phot.dat,30000,3.5,-1.5,0.0
Kurucz2003all_fm10t30000g35k2odfnew.fl.phot.dat,30000,3.5,-1.0,0.0
Kurucz2003all_fm05t30000g35k2odfnew.fl.phot.dat,30000,3.5,-0.5,0.0
Kurucz2003all_fp00t30000g35k2odfnew.fl.phot.dat,30000,3.5,0.0,0.0
Kurucz2003all_fp02t30000g35k2odfnew.fl.phot.dat,30000,3.5,0.2,0.0
Kurucz2003all_fp05t30000g35k2odfnew.fl.phot.dat,30000,3.5,0.5,0.0
Kurucz2003all_fm25t30000g40k2odfnew.fl.phot.dat,30000,4.0,-2.5,0.0
Kurucz2003all_fm20t30000g40k2odfnew.fl.phot.dat,30000,4.0,-2.0,0.0
Kurucz2003all_fm15t30000g40k2odfnew.fl.phot.dat,30000,4.0,-1.5,0.0
Kurucz2003all_fm10t30000g40k2odfnew.fl.phot.dat,30000,4.0,-1.0,0.0
Kurucz2003all_fm05t30000g40k2odfnew.fl.phot.dat,30000,4.0,-0.5,0.0
Kurucz2003all_fp00t30000g40k2odfnew.fl.phot.dat,30000,4.0,0.0,0.0
Kurucz2003all_fp02t30000g40k2odfnew.fl.phot.dat,30000,4.0,0.2,0.0
Kurucz2003all_fp05t30000g40k2odfnew.fl.phot.dat,30000,4.0,0.5,0.0
Kurucz2003all_fm25t30000g45k2odfnew.fl.phot.dat,30000,4.5,-2.5,0.0
Kurucz2003all_fm20t30000g45k2odfnew.fl.phot.dat,30000,4.5,-2.0,0.0
Kurucz2003all_fm15t30000g45k2odfnew.fl.phot.dat,30000,4.5,-1.5,0.0
Kurucz2003all_fm10t30000g45k2odfnew.fl.phot.dat,30000,4.5,-1.0,0.0
Kurucz2003all_fm05t30000g45k2odfnew.fl.phot.dat,30000,4.5,-0.5,0.0
Kurucz2003all_fp00t30000g45k2odfnew.fl.phot.dat,30000,4.5,0.0,0.0
Kurucz2003all_fp02t30000g45k2odfnew.fl.phot.dat,30000,4.5,0.2,0.0
Kurucz2003all_fp05t30000g45k2odfnew.fl.phot.dat,30000,4.5,0.5,0.0
Kurucz2003all_fm25t30000g50k2odfnew.fl.phot.dat,30000,5.0,-2.5,0.0
Kurucz2003all_fm20t30000g50k2odfnew.fl.phot.dat,30000,5.0,-2.0,0.0
Kurucz2003all_fm15t30000g50k2odfnew.fl.phot.dat,30000,5.0,-1.5,0.0
Kurucz2003all_fm10t30000g50k2odfnew.fl.phot.dat,30000,5.0,-1.0,0.0
Kurucz2003all_fm05t30000g50k2odfnew.fl.phot.dat,30000,5.0,-0.5,0.0
Kurucz2003all_fp00t30000g50k2odfnew.fl.phot.dat,30000,5.0,0.0,0.0
Kurucz2003all_fp02t30000g50k2odfnew.fl.phot.dat,30000,5.0,0.2,0.0
Kurucz2003all_fp05t30000g50k2odfnew.fl.phot.dat,30000,5.0,0.5,0.0
Kurucz2003all_fm25t31000g35k2odfnew.fl.phot.dat,31000,3.5,-2.5,0.0
Kurucz2003all_fm20t31000g35k2odfnew.fl.phot.dat,31000,3.5,-2.0,0.0
Kurucz2003all_fm15t31000g35k2odfnew.fl.phot.dat,31000,3.5,-1.5,0.0
Kurucz2003all_fm10t31000g35k2odfnew.fl.phot.dat,31000,3.5,-1.0,0.0
Kurucz2003all_fm05t31000g35k2odfnew.fl.phot.dat,31000,3.5,-0.5,0.0
Kurucz2003all_fp00t31000g35k2odfnew.fl.phot.dat,31000,3.5,0.0,0.0
Kurucz2003all_fp02t31000g35k2odfnew.fl.phot.dat,31000,3.5,0.2,0.0
Kurucz2003all_fp05t31000g35k2odfnew.fl.phot.dat,31000,3.5,0.5,0.0
Kurucz2003all_fm25t31000g40k2odfnew.fl.phot.dat,31000,4.0,-2.5,0.0
Kurucz2003all_fm20t31000g40k2odfnew.fl.phot.dat,31000,4.0,-2.0,0.0
Kurucz2003all_fm15t31000g40k2odfnew.fl.phot.dat,31000,4.0,-1.5,0.0
Kurucz2003all_fm10t31000g40k2odfnew.fl.phot.dat,31000,4.0,-1.0,0.0
Kurucz2003all_fm05t31000g40k2odfnew.fl.phot.dat,31000,4.0,-0.5,0.0
Kurucz2003all_fp00t31000g40k2odfnew.fl.phot.dat,31000,4.0,0.0,0.0
Kurucz2003all_fp02t31000g40k2odfnew.fl.phot.dat,31000,4.0,0.2,0.0
Kurucz2003all_fp05t31000g40k2odfnew.fl.phot.dat,31000,4.0,0.5,0.0
Kurucz2003all_fm25t31000g45k2odfnew.fl.phot.dat,31000,4.5,-2.5,0.0
Kurucz2003all_fm20t31000g45k2odfnew.fl.phot.dat,31000,4.5,-2.0,0.0
Kurucz2003all_fm15t31000g45k2odfnew.fl.phot.dat,31000,4.5,-1.5,0.0
Kurucz2003all_fm10t31000g45k2odfnew.fl.phot.dat,31000,4.5,-1.0,0.0
Kurucz2003all_fm05t31000g45k2odfnew.fl.phot.dat,31000,4.5,-0.5,0.0
Kurucz2003all_fp00t31000g45k2odfnew.fl.phot.dat,31000,4.5,0.0,0.0
Kurucz2003all_fp02t31000g45k2odfnew.fl.phot.dat,31000,4.5,0.2,0.0
Kurucz2003all_fp05t31000g45k2odfnew.fl.phot.dat,31000,4.5,0.5,0.0
Kurucz2003all_fm25t31000g50k2odfnew.fl.phot.dat,31000,5.0,-2.5,0.0
Kurucz2003all_fm20t31000g50k2odfnew.fl.phot.dat,31000,5.0,-2.0,0.0
Kurucz2003all_fm15t31000g50k2odfnew.fl.phot.dat,31000,5.0,-1.5,0.0
Kurucz2003all_fm10t31000g50k2odfnew.fl.phot.dat,31000,5.0,-1.0,0.0
Kurucz2003all_fm05t31000g50k2odfnew.fl.phot.dat,31000,5.0,-0.5,0.0
Kurucz2003all_fp00t31000g50k2odfnew.fl.phot.dat,31000,5.0,0.0,0.0
Kurucz2003all_fp02t31000g50k2odfnew.fl.phot.dat,31000,5.0,0.2,0.0
Kurucz2003all_fp05t31000g50k2odfnew.fl.phot.dat,31000,5.0,0.5,0.0
Kurucz2003all_fm25t32000g40k2odfnew.fl.phot.dat,32000,4.0,-2.5,0.0
Kurucz2003all_fm20t32000g40k2odfnew.fl.phot.dat,32000,4.0,-2.0,0.0
Kurucz2003all_fm15t32000g40k2odfnew.fl.phot.dat,32000,4.0,-1.5,0.0
Kurucz2003all_fm10t32000g40k2odfnew.fl.phot.dat,32000,4.0,-1.0,0.0
Kurucz2003all_fm05t32000g40k2odfnew.fl.phot.dat,32000,4.0,-0.5,0.0
Kurucz2003all_fp00t32000g40k2odfnew.fl.phot.dat,32000,4.0,0.0,0.0
Kurucz2003all_fp02t32000g40k2odfnew.fl.phot.dat,32000,4.0,0.2,0.0
Kurucz2003all_fp05t32000g40k2odfnew.fl.phot.dat,32000,4.0,0.5,0.0
Kurucz2003all_fm25t32000g45k2odfnew.fl.phot.dat,32000,4.5,-2.5,0.0
Kurucz2003all_fm20t32000g45k2odfnew.fl.phot.dat,32000,4.5,-2.0,0.0
Kurucz2003all_fm15t32000g45k2odfnew.fl.phot.dat,32000,4.5,-1.5,0.0
Kurucz2003all_fm10t32000g45k2odfnew.fl.phot.dat,32000,4.5,-1.0,0.0
Kurucz2003all_fm05t32000g45k2odfnew.fl.phot.dat,32000,4.5,-0.5,0.0
Kurucz2003all_fp00t32000g45k2odfnew.fl.phot.dat,32000,4.5,0.0,0.0
Kurucz2003all_fp02t32000g45k2odfnew.fl.phot.dat,32000,4.5,0.2,0.0
Kurucz2003all_fp05t32000g45k2odfnew.fl.phot.dat,32000,4.5,0.5,0.0
Kurucz2003all_fm25t32000g50k2odfnew.fl.phot.dat,32000,5.0,-2.5,0.0
Kurucz2003all_fm20t32000g50k2odfnew.fl.phot.dat,32000,5.0,-2.0,0.0
Kurucz2003all_fm15t32000g50k2odfnew.fl.phot.dat,32000,5.0,-1.5,0.0
Kurucz2003all_fm10t32000g50k2odfnew.fl.phot.dat,32000,5.0,-1.0,0.0
Kurucz2003all_fm05t32000g50k2odfnew.fl.phot.dat,32000,5.0,-0.5,0.0
Kurucz2003all_fp00t32000g50k2odfnew.fl.phot.dat,32000,5.0,0.0,0.0
Kurucz2003all_fp02t32000g50k2odfnew.fl.phot.dat,32000,5.0,0.2,0.0
Kurucz2003all_fp05t32000g50k2odfnew.fl.phot.dat,32000,5.0,0.5,0.0
Kurucz2003all_fm25t33000g40k2odfnew.fl.phot.dat,33000,4.0,-2.5,0.0
Kurucz2003all_fm20t33000g40k2odfnew.fl.phot.dat,33000,4.0,-2.0,0.0
Kurucz2003all_fm15t33000g40k2odfnew.fl.phot.dat,33000,4.0,-1.5,0.0
Kurucz2003all_fm10t33000g40k2odfnew.fl.phot.dat,33000,4.0,-1.0,0.0
Kurucz2003all_fm05t33000g40k2odfnew.fl.phot.dat,33000,4.0,-0.5,0.0
Kurucz2003all_fp00t33000g40k2odfnew.fl.phot.dat,33000,4.0,0.0,0.0
Kurucz2003all_fp02t33000g40k2odfnew.fl.phot.dat,33000,4.0,0.2,0.0
Kurucz2003all_fp05t33000g40k2odfnew.fl.phot.dat,33000,4.0,0.5,0.0
Kurucz2003all_fm25t33000g45k2odfnew.fl.phot.dat,33000,4.5,-2.5,0.0
Kurucz2003all_fm20t33000g45k2odfnew.fl.phot.dat,33000,4.5,-2.0,0.0
Kurucz2003all_fm15t33000g45k2odfnew.fl.phot.dat,33000,4.5,-1.5,0.0
Kurucz2003all_fm10t33000g45k2odfnew.fl.phot.dat,33000,4.5,-1.0,0.0
Kurucz2003all_fm05t33000g45k2odfnew.fl.phot.dat,33000,4.5,-0.5,0.0
Kurucz2003all_fp00t33000g45k2odfnew.fl.phot.dat,33000,4.5,0.0,0.0
Kurucz2003all_fp02t33000g45k2odfnew.fl.phot.dat,33000,4.5,0.2,0.0
Kurucz2003all_fp05t33000g45k2odfnew.fl.phot.dat,33000,4.5,0.5,0.0
Kurucz2003all_fm25t33000g50k2odfnew.fl.phot.dat,33000,5.0,-2.5,0.0
Kurucz2003all_fm20t33000g50k2odfnew.fl.phot.dat,33000,5.0,-2.0,0.0
Kurucz2003all_fm15t33000g50k2odfnew.fl.phot.dat,33000,5.0,-1.5,0.0
Kurucz2003all_fm10t33000g50k2odfnew.fl.phot.dat,33000,5.0,-1.0,0.0
Kurucz2003all_fm05t33000g50k2odfnew.fl.phot.dat,33000,5.0,-0.5,0.0
Kurucz2003all_fp00t33000g50k2odfnew.fl.phot.dat,33000,5.0,0.0,0.0
Kurucz2003all_fp02t33000g50k2odfnew.fl.phot.dat,33000,5.0,0.2,0.0
Kurucz2003all_fp05t33000g50k2odfnew.fl.phot.dat,33000,5.0,0.5,0.0
Kurucz2003all_fm25t34000g40k2odfnew.fl.phot.dat,34000,4.0,-2.5,0.0
Kurucz2003all_fm20t34000g40k2odfnew.fl.phot.dat,34000,4.0,-2.0,0.0
Kurucz2003all_fm15t34000g40k2odfnew.fl.phot.dat,34000,4.0,-1.5,0.0
Kurucz2003all_fm10t34000g40k2odfnew.fl.phot.dat,34000,4.0,-1.0,0.0
Kurucz2003all_fm05t34000g40k2odfnew.fl.phot.dat,34000,4.0,-0.5,0.0
Kurucz2003all_fp00t34000g40k2odfnew.fl.phot.dat,34000,4.0,0.0,0.0
Kurucz2003all_fp02t34000g40k2odfnew.fl.phot.dat,34000,4.0,0.2,0.0
Kurucz2003all_fp05t34000g40k2odfnew.fl.phot.dat,34000,4.0,0.5,0.0
Kurucz2003all_fm25t34000g45k2odfnew.fl.phot.dat,34000,4.5,-2.5,0.0
Kurucz2003all_fm20t34000g45k2odfnew.fl.phot.dat,34000,4.5,-2.0,0.0
Kurucz2003all_fm15t34000g45k2odfnew.fl.phot.dat,34000,4.5,-1.5,0.0
Kurucz2003all_fm10t34000g45k2odfnew.fl.phot.dat,34000,4.5,-1.0,0.0
Kurucz2003all_fm05t34000g45k2odfnew.fl.phot.dat,34000,4.5,-0.5,0.0
Kurucz2003all_fp00t34000g45k2odfnew.fl.phot.dat,34000,4.5,0.0,0.0
Kurucz2003all_fp02t34000g45k2odfnew.fl.phot.dat,34000,4.5,0.2,0.0
Kurucz2003all_fp05t34000g45k2odfnew.fl.phot.dat,34000,4.5,0.5,0.0
Kurucz2003all_fm25t34000g50k2odfnew.fl.phot.dat,34000,5.0,-2.5,0.0
Kurucz2003all_fm20t34000g50k2odfnew.fl.phot.dat,34000,5.0,-2.0,0.0
